order	reading	surface1	surface2	surface3	surface4	source_id	update_no	update_date	improved
2	かんじょうしすてむ	勘定	システム			ATOK-00665	24	2025/03/06	勘定/システム
2	かんじょうめいさい	勘定	明細			ATOK-00764	22	2024/12/05	勘定/明細
2	かちどけい	勝ち	時計			ATOK-01453	9	2023/10/10	勝ち/時計
2	かったもどうぜん	勝ったも	同然			ATOK-00207	33	2025/12/04	勝ったも/同然
2	かつといいね	勝つと	いいね			ATOK-01392	10	2023/11/07	勝つと/いいね
2	かってふみきり	勝手	踏切			ATOK-00507	27	2025/06/05	勝手/踏切
2	こうばいこうかほう	勾配	降下法			ATOK-00714	23	2025/02/03	勾配/降下法
2	きたひろしましえふびれっじ	北広島市	Ｆビレッジ			ATOK-01765	4	2023/05/09	北広島市/Ｆビレッジ
2	ほっかいどうせき	北海道	石			ATOK-01680	6	2023/07/04	北海道/石
2	いしいけんしょ	医師	意見書			ATOK-00054	36	2026/04/09	医師/意見書
2	いしにかくにんする	医師に	確認する			ATOK-00652	24	2025/03/06	医師に/確認する
2	じゅうじかーそる	十字	カーソル			ATOK-01849	3	2023/04/06	十字/カーソル
2	じゅうもんじぎり	十文字	斬り			ATOK-01068	16	2024/06/06	十文字/斬り
2	ごごそうたい	午後	早退			ATOK-00620	25	2025/04/08	午後/早退
2	はんてんぽ	半	テンポ			ATOK-01556	8	2023/09/05	半/テンポ
2	はんにんげつ	半	人月			ATOK-00439	29	2025/08/05	半/人月
2	はんこていち	半	固定値			ATOK-02010	1	2023/02/01	半/固定値
2	はんしゅどう	半	手動			ATOK-01034	17	2024/07/04	半/手動
2	はんきゅうしんせい	半休	申請			ATOK-00188	34	2026/02/02	半休/申請
2	はんにちきゅう	半日	休			ATOK-01744	5	2023/06/06	半日/休
2	はんげつぼん	半月	盆			ATOK-00792	22	2024/12/05	半月/盆
2	そつぎょうしきのとうじを	卒業式の	答辞を			ATOK-00531	27	2025/06/05	卒業式の/答辞を
2	なんとろくせい	南斗	六星			ATOK-01248	13	2024/03/07	南斗/六星
2	たんわばん	単話	版			ATOK-01023	17	2024/07/04	単話/版
2	たんかんえいがかん	単館	映画館			ATOK-00327	31	2025/10/07	単館/映画館
2	そくぶろっく	即	ブロック			ATOK-01652	6	2023/07/04	即/ブロック
2	さんじかんつき	参事官	付			ATOK-01463	9	2023/10/10	参事官/付
2	さんかくだんたい	参画	団体			ATOK-01338	11	2023/12/07	参画/団体
2	さんかくじょうけん	参画	条件			ATOK-01109	15	2024/05/09	参画/条件
2	さんこうやく	参考	訳			ATOK-00965	18	2024/08/06	参考/訳
2	はんしゃりすく	反社	リスク			ATOK-01927	2	2023/03/07	反社/リスク
2	はんてんしょく	反転	色			ATOK-00883	20	2024/10/08	反転/色
2	しゅうしさきん	収支	差金			ATOK-01718	5	2023/06/06	収支/差金
2	しゅうえきはげん	収益は	減			ATOK-00318	31	2025/10/07	収益は/減
2	とりあつかいしゃめんじょう	取扱者	免状			ATOK-00687	24	2025/03/06	取扱者/免状
2	じゅちゅうかくど	受注	確度			ATOK-01724	5	2023/06/06	受注/確度
2	こうざしゅっきん	口座	出金			ATOK-01057	16	2024/06/06	口座/出金
2	こうざいかん	口座	移管			ATOK-01522	8	2023/09/05	口座/移管
2	こうざかん	口座	間			ATOK-00772	22	2024/12/05	口座/間
2	こうくうせんじょうざい	口腔	洗浄剤			ATOK-00422	29	2025/08/05	口腔/洗浄剤
2	こうとうかくにん	口頭	確認			ATOK-00668	24	2025/03/06	口頭/確認
2	こさんあぴーる	古参	アピール			ATOK-01104	15	2024/05/09	古参/アピール
2	こしばいきゃく	古紙	売却			ATOK-00075	36	2026/04/09	古紙/売却
2	みぎしたのらん	右下の	欄			ATOK-00245	33	2025/12/04	右下の/欄
2	かくごかぞく	各	ご家族			ATOK-01512	8	2023/09/05	各/ご家族
2	かくごしてき	各	ご指摘			ATOK-01208	13	2024/03/07	各/ご指摘
2	かくはんにれんらく	各班に	連絡			ATOK-00353	30	2025/09/04	各班に/連絡
2	ごうかくいん	合格	印			ATOK-00914	19	2024/09/05	合格/印
2	どういつづきに	同一	月に			ATOK-00690	24	2025/03/06	同一/月に
2	どういらん	同意	欄			ATOK-01074	16	2024/06/06	同意/欄
2	どうきかいじょ	同期	解除			ATOK-00135	35	2026/03/05	同期/解除
2	どうきのみかい	同期	飲み会			ATOK-00881	20	2024/10/08	同期/飲み会
2	どうきがおわらない	同期が	終わらない			ATOK-00637	25	2025/04/08	同期が/終わらない
2	なのりこうじょう	名乗り	口上			ATOK-01742	5	2023/06/06	名乗り/口上
2	なごやうち	名古屋	撃ち			ATOK-01122	15	2024/05/09	名古屋/撃ち
2	めいほうどうろ	名豊	道路			ATOK-00496	28	2025/07/08	名豊/道路
2	きゅうきとはいき	吸気と	排気			ATOK-00213	33	2025/12/04	吸気と/排気
2	きゅうすいしょーつ	吸水	ショーツ			ATOK-01395	10	2023/11/07	吸水/ショーツ
2	みかたじんえい	味方	陣営			ATOK-00392	30	2025/09/04	味方/陣営
2	みかたがよわすぎ	味方が	弱過ぎ			ATOK-00193	34	2026/02/02	味方が/弱過ぎ
2	めいをうけて	命を	受けて			ATOK-01496	9	2023/10/10	命を/受けて
2	めいめいそく	命名	則			ATOK-00939	19	2024/09/05	命名/則
2	わはっか	和	ハッカ			ATOK-00550	27	2025/06/05	和/ハッカ
2	わおんかい	和	音階			ATOK-00747	23	2025/02/03	和/音階
2	わのしらべ	和の	調べ			ATOK-00150	35	2026/03/05	和の/調べ
2	わかいどういしょ	和解	同意書			ATOK-00600	26	2025/05/08	和解/同意書
2	せきとおかんが	咳と	悪寒が			ATOK-01853	3	2023/04/06	咳と/悪寒が
2	ひんがない	品が	ない			ATOK-02014	1	2023/02/01	品が/ない
2	ひんかくせん	品鶴	線			ATOK-01309	12	2024/02/01	品鶴/線
2	とうのちょうあん	唐の	長安			ATOK-01353	11	2023/12/07	唐の/長安
2	といにたいして	問いに	対して			ATOK-01737	5	2023/06/06	問いに/対して
2	のどからからで	喉	カラカラで			ATOK-00438	29	2025/08/05	喉/カラカラで
2	のどすぷれー	喉	スプレー			ATOK-01426	10	2023/11/07	喉/スプレー
2	えいぎょうあし	営業	アシ			ATOK-00057	36	2026/04/09	営業/アシ
2	しきのあじ	四季の	味			ATOK-00019	37	2026/05/12	四季の/味
2	ししれいかん	四肢	冷感			ATOK-01847	3	2023/04/06	四肢/冷感
2	しかくおり	四角	折り			ATOK-00018	37	2026/05/12	四角/折り
2	かいしゅうきっと	回収	キット			ATOK-00259	32	2025/11/06	回収/キット
2	いごぼーる	囲碁	ボール			ATOK-00103	35	2026/03/05	囲碁/ボール
2	くにがある	国が	ある			ATOK-01959	1	2023/02/01	国が/ある
2	こっかあんこう	国家	安康			ATOK-01711	5	2023/06/06	国家/安康
2	えんじふく	園児	服			ATOK-01048	16	2024/06/06	園児/服
2	どじょうさんど	土壌	酸度			ATOK-01550	8	2023/09/05	土壌/酸度
2	どせいしょくをかんそくした	土星食を	観測した			ATOK-00730	23	2025/02/03	土星食を/観測した
2	どようびはつ	土曜日	発			ATOK-00434	29	2025/08/05	土曜日/発
2	ざいしつじかん	在室	時間			ATOK-00077	36	2026/04/09	在室/時間
2	ざいこないので	在庫	ないので			ATOK-00274	32	2025/11/06	在庫/ないので
2	ざいこかた	在庫	過多			ATOK-01640	6	2023/07/04	在庫/過多
2	じみにきいてる	地味に	効いてる			ATOK-00526	27	2025/06/05	地味に/効いてる
2	ちいきさん	地域	産			ATOK-01295	12	2024/02/01	地域/産
2	ちきゅうしじょう	地球	史上			ATOK-01796	4	2023/05/09	地球/史上
2	ちきゅうふっとうか	地球	沸騰化			ATOK-01543	8	2023/09/05	地球/沸騰化
2	ちさんひん	地産	品			ATOK-00876	20	2024/10/08	地産/品
2	じしんよこく	地震	予告			ATOK-01529	8	2023/09/05	地震/予告
2	たんたんうどん	坦々	うどん			ATOK-01414	10	2023/11/07	坦々/うどん
2	たれさがったでんせん	垂れ下がった	電線			ATOK-00284	32	2025/11/06	垂れ下がった/電線
2	きかんきょういん	基幹	教員			ATOK-00509	27	2025/06/05	基幹/教員
2	かいこんしょくぶつ	塊根	植物			ATOK-00107	35	2026/03/05	塊根/植物
2	とうばくよう	塔婆	供養			ATOK-00382	30	2025/09/04	塔婆/供養
2	えんすいぷーる	塩水	プール			ATOK-00303	31	2025/10/07	塩水/プール
2	きょうかいぶろっく	境界	ブロック			ATOK-01703	5	2023/06/06	境界/ブロック
2	きょうかいふめいりょうな	境界	不明瞭な			ATOK-00112	35	2026/03/05	境界/不明瞭な
2	こえでしじした	声で	指示した			ATOK-00773	22	2024/12/05	声で/指示した
2	せいゆうしぼうりつ	声優	志望率			ATOK-01537	8	2023/09/05	声優/志望率
2	せいもんでーた	声紋	データ			ATOK-01235	13	2024/03/07	声紋/データ
2	うりてとかいて	売り手と	買い手			ATOK-01447	9	2023/10/10	売り手と/買い手
2	へんないじ	変な	意地			ATOK-01677	6	2023/07/04	変な/意地
2	ゆうがたたい	夕方	帯			ATOK-00247	33	2025/12/04	夕方/帯
2	そとづけのきき	外付けの	機器			ATOK-00224	33	2025/12/04	外付けの/機器
2	がいめんきりかえ	外免	切替			ATOK-00766	22	2024/12/05	外免/切替
2	がいへきしょうめい	外壁	照明			ATOK-01156	14	2024/04/09	外壁/照明
2	たまなんぶ	多摩	南部			ATOK-01731	5	2023/06/06	多摩/南部
2	よわのつき	夜半の	月			ATOK-00299	32	2025/11/06	夜半の/月
2	ゆめならさめてくれ	夢なら	覚めてくれ			ATOK-01371	11	2023/12/07	夢なら/覚めてくれ
2	おおもとじめ	大	元締め			ATOK-00658	24	2025/03/06	大/元締め
2	おおおかみ	大	女将			ATOK-00849	20	2024/10/08	大/女将
2	だいごしん	大	誤審			ATOK-00874	20	2024/10/08	大/誤審
2	おおきくぜんしん	大きく	前進			ATOK-01385	10	2023/11/07	大きく/前進
2	おおごえげんきん	大声	厳禁			ATOK-00059	36	2026/04/09	大声/厳禁
2	だいすきせいじん	大好き	星人			ATOK-01794	4	2023/05/09	大好き/星人
2	たいしょうもだにずむ	大正	モダニズム			ATOK-00485	28	2025/07/08	大正/モダニズム
2	たいしょうもだん	大正	モダン			ATOK-01730	5	2023/06/06	大正/モダン
2	おおしおせん	大汐	線			ATOK-01324	11	2023/12/07	大汐/線
2	だいたいこつてんしぶ	大腿骨	転子部			ATOK-01855	3	2023/04/06	大腿骨/転子部
2	おおあめいこう	大雨	以降			ATOK-00842	21	2024/11/07	大雨/以降
2	てんせいろ	天	せいろ			ATOK-00491	28	2025/07/08	天/せいろ
2	てんざるそば	天ざる	そば			ATOK-01548	8	2023/09/05	天ざる/そば
2	てんじょうはいかん	天井	配管			ATOK-02000	1	2023/02/01	天井/配管
2	てんじんごういつ	天人	合一			ATOK-00130	35	2026/03/05	天人/合一
2	おおたごうど	太田	強戸			ATOK-00705	23	2025/02/03	太田/強戸
2	けいやくをほごに	契約を	反故に			ATOK-00012	37	2026/05/12	契約を/反故に
2	おんなのこのひ	女の子の	日			ATOK-01887	2	2023/03/07	女の子の/日
2	すきなでざいん	好きな	デザイン			ATOK-01979	1	2023/02/01	好きな/デザイン
2	こどもよさん	子ども	予算			ATOK-01965	1	2023/02/01	子ども/予算
2	じこんて	字	コンテ			ATOK-00480	28	2025/07/08	字/コンテ
2	じこうしきなんばー	字光式	ナンバー			ATOK-00570	26	2025/05/08	字光式/ナンバー
2	じまくおん	字幕	オン			ATOK-00031	37	2026/05/12	字幕/オン
2	がっかいしょうろく	学会	抄録			ATOK-01160	14	2024/04/09	学会/抄録
2	がっかいせんしょう	学会	選奨			ATOK-01211	13	2024/03/07	学会/選奨
2	がっきはじめには	学期	初めには			ATOK-00359	30	2025/09/04	学期/初めには
2	がっかりしゅう	学科	履修			ATOK-01329	11	2023/12/07	学科/履修
2	がくじゅつじょうのいぎょうだった	学術上の	偉業だった			ATOK-01950	1	2023/02/01	学術上の/偉業だった
2	あんぜんのひ	安全の	日			ATOK-01756	4	2023/05/09	安全の/日
2	かんりょうのじょどうし	完了の	助動詞			ATOK-00069	36	2026/04/09	完了の/助動詞
2	かんぜんしょく	完全	食			ATOK-00954	18	2024/08/06	完全/食
2	かんぜんにつんだ	完全に	詰んだ			ATOK-00262	32	2025/11/06	完全に/詰んだ/
2	かんけつさく	完結	作			ATOK-00067	36	2026/04/09	完結/作
2	かんそうしたかんそう	完走した	感想			ATOK-01764	4	2023/05/09	完走した/感想
2	かんぽうごうがい	官報	号外			ATOK-00559	26	2025/05/08	官報/号外
2	かんせいねさげ	官製	値下げ			ATOK-00465	28	2025/07/08	官製/値下げ
2	ていかのはんがく	定価の	半額			ATOK-01656	6	2023/07/04	定価の/半額
2	ていじじっこう	定時	実行			ATOK-01187	14	2024/04/09	定時/実行
2	ていじせいやかんぶ	定時制	夜間部			ATOK-00538	27	2025/06/05	定時制/夜間部
2	じっこうできるかがきいてくる	実行できるかが	効いてくる			ATOK-00814	21	2024/11/07	実行できるかが/効いてくる
2	じっそうさい	実装	差異			ATOK-00525	27	2025/06/05	実装/差異
2	じっけんせん	実験	線			ATOK-01908	2	2023/03/07	実験/線
2	きゃくせきこうほう	客席	後方			ATOK-00156	34	2026/02/02	客席/後方
2	かじあんぶん	家事	按分			ATOK-01452	9	2023/10/10	家事/按分
2	せきりょうのかん	寂寥の	感			ATOK-00483	28	2025/07/08	寂寥の/感
2	ねとうちょく	寝	当直			ATOK-00931	19	2024/09/05	寝/当直
2	ねたりない。	寝	足りない。			ATOK-01482	9	2023/10/10	寝/足りない。
2	ねおちつうわ	寝落ち	通話			ATOK-01190	14	2024/04/09	寝落ち/通話
2	かぶんにして	寡聞に	して			ATOK-01330	11	2023/12/07	寡聞に/して
2	しんりうちきりによる	審理	打ち切りによる			ATOK-00030	37	2026/05/12	審理/打ち切りによる
2	りょうぐらし	寮	暮らし			ATOK-01092	16	2024/06/06	寮/暮らし
2	すんづまりかん	寸詰まり	感			ATOK-01916	2	2023/03/07	寸詰まり/感
2	たいおうづけ	対応	付け			ATOK-01729	5	2023/06/06	対応/付け
2	たいおうじょうすう	対応	畳数			ATOK-01072	16	2024/06/06	対応/畳数
2	せんもんしょくがくい	専門職	学位			ATOK-00871	20	2024/10/08	専門職/学位
2	しゅうにんつき	就任	月			ATOK-00777	22	2024/12/05	就任/月
2	おぜとくら	尾瀬	戸倉			ATOK-00503	27	2025/06/05	尾瀬/戸倉
2	やねとそう	屋根	塗装			ATOK-01138	15	2024/05/09	屋根/塗装
2	りれきしょうかい	履歴	照会			ATOK-01373	11	2023/12/07	履歴/照会
2	がんえんみる	岩塩	ミル			ATOK-00155	34	2026/02/02	岩塩/ミル
2	ひだりじょうだん	左	上段			ATOK-00546	27	2025/06/05	左/上段
2	さゆうりょうももを	左右	両ももを			ATOK-00272	32	2025/11/06	左右/両ももを
2	さほういどう	左方	移動			ATOK-00169	34	2026/02/02	左方/移動
2	きょだいじゅ	巨大	樹			ATOK-00666	24	2025/03/06	巨大/樹
2	しちゅうざいこ	市中	在庫			ATOK-01067	16	2024/06/06	市中/在庫
2	しちゅうかんせんしょう	市中	感染症			ATOK-00673	24	2025/03/06	市中/感染症
2	しちゅうはいえん	市中	肺炎			ATOK-00020	37	2026/05/12	市中/肺炎
2	しじょうせっけん	市場	席巻			ATOK-00717	23	2025/02/03	市場/席巻
2	しせいしりょうかん	市政	資料館			ATOK-01066	16	2024/06/06	市政/資料館
2	しはんやくをかいこんで	市販薬を	買い込んで			ATOK-01972	1	2023/02/01	市販薬を/買い込んで
2	かえりはちょっき	帰りは	直帰			ATOK-00407	29	2025/08/05	帰りは/直帰
2	きせいちゅうのかたも	帰省中の	方も			ATOK-00511	27	2025/06/05	帰省中の/方も
2	きろびん	帰路	便			ATOK-01837	3	2023/04/06	帰路/便
2	ばくふのめい	幕府の	命			ATOK-01483	9	2023/10/10	幕府の/命
2	ばくまつし	幕末	史			ATOK-01360	11	2023/12/07	幕末/史
2	えとみくじ	干支	みくじ			ATOK-00058	36	2026/04/09	干支/みくじ
2	かんじおつかれさまです	幹事	お疲れ様です			ATOK-01162	14	2024/04/09	幹事/お疲れ様です
2	かんせんぞいに	幹線	沿いに			ATOK-00765	22	2024/12/05	幹線/沿いに
2	げんじつかんげんしょう	幻日環	現象			ATOK-00014	37	2026/05/12	幻日環/現象
2	こうこくいち	広告	位置			ATOK-01396	10	2023/11/07	広告/位置
2	こうこくてんさい	広告	転載			ATOK-01219	13	2024/03/07	広告/転載
2	じょばんにできること	序盤に	できること			ATOK-01913	2	2023/03/07	序盤に/できること
2	てんとうからなくなる	店頭から	なくなる			ATOK-01921	2	2023/03/07	店頭から/なくなる
2	こないふらっと	庫内	フラット			ATOK-00076	36	2026/04/09	庫内/フラット
2	ろうかはしるな	廊下	走るな			ATOK-00348	31	2025/10/07	廊下/走るな
2	へいじむしょ	弊	事務所			ATOK-00390	30	2025/09/04	弊/事務所
2	ひきわたしび	引き渡し	日			ATOK-02012	1	2023/02/01	引き渡し/日
2	こじょうれっとう	弧状	列島			ATOK-00913	19	2024/09/05	弧状/列島
2	つよくおさないよう	強く	押さないよう			ATOK-00129	35	2026/03/05	強く/押さないよう
2	つよくてですね	強くて	ですね			ATOK-01920	2	2023/03/07	強くて/ですね
2	きょうせいいべんと	強制	イベント			ATOK-00905	19	2024/09/05	強制/イベント
2	きょうせいたいしょく	強制	退職			ATOK-01894	2	2023/03/07	強制/退職
2	きょうどくぶん	強度	区分			ATOK-01835	3	2023/04/06	強度/区分
2	つよびたん	強火	担			ATOK-00878	20	2024/10/08	強火/担
2	とうがいつき	当該	月			ATOK-01420	10	2023/11/07	当該/月
2	えいきょうかしょ	影響	箇所			ATOK-00104	35	2026/03/05	影響/箇所
2	えいきょうのせいか	影響の	せいか			ATOK-01384	10	2023/11/07	影響の/せいか
2	ひがんのじき	彼岸の	時期			ATOK-00139	35	2026/03/05	彼岸の/時期
2	ひがのじょうきょう	彼我の	状況			ATOK-00794	22	2024/12/05	彼我の/状況
2	まつたのしみ	待つ	楽しみ			ATOK-00938	19	2024/09/05	待つ/楽しみ
2	たいきわく	待機	枠			ATOK-01021	17	2024/07/04	待機/枠
2	こうせきでぃすぷれい	後席	ディスプレイ			ATOK-01458	9	2023/10/10	後席/ディスプレイ
2	こうほうかれし	後方	彼氏			ATOK-01220	13	2024/03/07	後方/彼氏
2	こうけいあぷり	後継	アプリ			ATOK-01708	5	2023/06/06	後継/アプリ
2	こうけいさーびす	後継	サービス			ATOK-00911	19	2024/09/05	後継/サービス
2	こうぞくすてっぷ	後続	ステップ			ATOK-00163	34	2026/02/02	後続/ステップ
2	こうはいていち	後背	低地			ATOK-01337	11	2023/12/07	後背/低地
2	こうしんにつたえる	後進に	伝える			ATOK-00712	23	2025/02/03	後進に/伝える
2	じゅうぐんしさいとして	従軍	司祭として			ATOK-01973	1	2023/02/01	従軍/司祭として
2	おんたいみずから	御大	自ら			ATOK-00063	36	2026/04/09	御大/自ら
2	おんしゃごていあんの	御社	ご提案の			ATOK-00460	28	2025/07/08	御社/ご提案の
2	ふくしょくのたいみんぐ	復職の	タイミング			ATOK-00191	34	2026/02/02	復職の/タイミング
2	ふくろゆうしょう	復路	優勝			ATOK-00093	36	2026/04/09	復路/優勝
2	びたんさんすい	微	炭酸水			ATOK-00045	37	2026/05/12	微/炭酸水
2	びみょうなせん	微妙な	線			ATOK-01084	16	2024/06/06	微妙な/線
2	とくがわさんだい	徳川	三代			ATOK-01608	7	2023/08/03	徳川/三代
2	しんそここうかい	心底	後悔			ATOK-00865	20	2024/10/08	心底/後悔
2	かならずこい	必ず	来い			ATOK-00356	30	2025/09/04	必ず/来い
2	おうしゅうわほう	応酬	話法			ATOK-00105	35	2026/03/05	応酬/話法
2	ちゅうじつにつかえて	忠実に	仕えて			ATOK-00632	25	2025/04/08	忠実に/仕えて
2	じくじたるおもい	忸怩たる	思い			ATOK-01589	7	2023/08/03	忸怩たる/思い
2	おもいおもわれ	思い	思われ			ATOK-00761	22	2024/12/05	思い/思われ
2	きゅうようがはいって	急用が	入って			ATOK-00412	29	2025/08/05	急用が/入って
2	せいのたようせい	性の	多様性			ATOK-01650	6	2023/07/04	性の/多様性
2	あくをうつ	悪を	討つ			ATOK-00201	33	2025/12/04	悪を/討つ
2	じょうがめばえる	情が	芽生える			ATOK-00918	19	2024/09/05	情が/芽生える
2	じょうぷらほう	情プラ	法			ATOK-00527	27	2025/06/05	情プラ/法
2	じょうほうのかくど	情報の	確度			ATOK-00919	19	2024/09/05	情報の/確度
2	じょうほうりょうかた	情報量	過多			ATOK-01787	4	2023/05/09	情報量/過多
2	おしみのない	惜しみの	ない			ATOK-01269	12	2024/02/01	惜しみの/ない
2	いにそぐわない	意に	そぐわない			ATOK-01629	6	2023/07/04	意に/そぐわない
2	いしひょうじをしよう	意思表示を	しよう			ATOK-01882	2	2023/03/07	意思表示を/しよう
2	かんせいどりふと	慣性	ドリフト			ATOK-01006	17	2024/07/04	慣性/ドリフト
2	けんすいだい	懸垂	台			ATOK-01055	16	2024/06/06	懸垂/台
2	こせきのふひょう	戸籍の	附票			ATOK-01842	3	2023/04/06	戸籍の/附票
2	てをふりかえして	手を	振り返して			ATOK-01607	7	2023/08/03	手を/振り返して
2	しゅどうみる	手動	ミル			ATOK-00219	33	2025/12/04	手動/ミル
2	てざしとれい	手差し	トレイ			ATOK-01735	5	2023/06/06	手差し/トレイ
2	ていたいみす	手痛い	ミス			ATOK-00183	34	2026/02/02	手痛い/ミス
2	ふようにんてい	扶養	認定			ATOK-00239	33	2025/12/04	扶養/認定
2	とうえいよう	投影	用			ATOK-02002	1	2023/02/01	投影/用
2	とあみりょう	投網	漁			ATOK-00184	34	2026/02/02	投網/漁
2	とうやくしじ	投薬	指示			ATOK-02003	1	2023/02/01	投薬/指示
2	こうげんきっと	抗原	キット			ATOK-01709	5	2023/06/06	抗原/キット
2	まっちゃばうむ	抹茶	バウム			ATOK-01133	15	2024/05/09	抹茶/バウム
2	しょうじょうをはっしゅつ	招状を	発出			ATOK-01850	3	2023/04/06	招状を/発出
2	ふきのこしがある	拭き残しが	ある			ATOK-00644	25	2025/04/08	拭き残しが/ある
2	ひろいいぬ	拾い	犬			ATOK-00643	25	2025/04/08	拾い/犬
2	していせる	指定	セル			ATOK-01287	12	2024/02/01	指定/セル
2	しもんりーだー	指紋	リーダー			ATOK-01111	15	2024/05/09	指紋/リーダー
2	ふりまちがい	振り	間違い			ATOK-01035	17	2024/07/04	振り/間違い
2	はいはんなじしょう	排反な	事象			ATOK-01554	8	2023/09/05	排反な/事象
2	はいしとれー	排紙	トレー			ATOK-00693	24	2025/03/06	排紙/トレー
2	かけでしいれる	掛けで	仕入れる			ATOK-01699	5	2023/06/06	掛けで/仕入れる
2	さいしゅきっと	採取	キット			ATOK-01713	5	2023/06/06	採取/キット
2	せつげんていり	接弦	定理			ATOK-01020	17	2024/07/04	接弦/定理
2	せってんがなかったので	接点が	なかったので			ATOK-01917	2	2023/03/07	接点が/なかったので
2	おしふぇす	推し	フェス			ATOK-00062	36	2026/04/09	推し/フェス
2	おしなかま	推し	仲間			ATOK-00659	24	2025/03/06	推し/仲間
2	おしきょく	推し	曲			ATOK-00897	19	2024/09/05	推し/曲
2	おしえし	推し	絵師			ATOK-01049	16	2024/06/06	推し/絵師
2	すいそくのせいど	推測の	精度			ATOK-01726	5	2023/06/06	推測の/精度
2	あげあられ	揚げ	あられ			ATOK-01145	14	2024/04/09	揚げ/あられ
2	あげにんにく	揚げ	ニンニク			ATOK-01264	12	2024/02/01	揚げ/ニンニク
2	かんきちゅう	換気	中			ATOK-00953	18	2024/08/06	換気/中
2	かんきのできない	換気の	できない			ATOK-00463	28	2025/07/08	換気の/できない
2	とうじょうしょうめい	搭乗	証明			ATOK-00540	27	2025/06/05	搭乗/証明
2	とりくらべをしてみました	撮り比べを	してみました			ATOK-00688	24	2025/03/06	撮り比べを/してみました
2	そうだかく	操舵	角			ATOK-01347	11	2023/12/07	操舵/角
2	かいさつかい	改札	階			ATOK-00899	19	2024/09/05	改札/階
2	せめどき	攻め	時			ATOK-01410	10	2023/11/07	攻め/時
2	ほうかごでい	放課後	デイ			ATOK-01748	5	2023/06/06	放課後/デイ
2	こきょうのとも	故郷の	友			ATOK-00367	30	2025/09/04	故郷の/友
2	きゅうきゅうにゅういんりょう	救急	入院料			ATOK-01516	8	2023/09/05	救急/入院料
2	はいせんのべんを	敗戦の	弁を			ATOK-00789	22	2024/12/05	敗戦の/弁を
2	さんすいすぷれー	散水	スプレー			ATOK-01527	8	2023/09/05	散水/スプレー
2	けいごのごようは	敬語の	誤用は			ATOK-01521	8	2023/09/05	敬語の/誤用は
2	すうてきしこう	数的	思考			ATOK-01535	8	2023/09/05	数的/思考
2	せいたいしとかきこうし	整体師とか	気功師			ATOK-01984	1	2023/02/01	整体師とか/気功師
2	もんかふくだいじん	文科	副大臣			ATOK-01257	13	2024/03/07	文科/副大臣
2	りょうきんたい	料金	帯			ATOK-00598	26	2025/05/08	料金/帯
2	ななめじょうほう	斜め	上方			ATOK-01665	6	2023/07/04	斜め/上方
2	ことわりがきがつく	断り書きが	つく			ATOK-01526	8	2023/09/05	断り書きが/つく
2	しんにゅうりょうせい	新	入寮生			ATOK-00522	27	2025/06/05	新/入寮生
2	しんがいせんもん	新	凱旋門			ATOK-00864	20	2024/10/08	新/凱旋門
2	しんけんたい	新	検体			ATOK-01851	3	2023/04/06	新/検体
2	あらたなかどで	新たな	門出			ATOK-01442	9	2023/10/10	新たな/門出
2	しんがたのかぜ	新型の	風邪			ATOK-00626	25	2025/04/08	新型の/風邪
2	しんねんどでのいこうは	新年度での	移行は			ATOK-00839	21	2024/11/07	新年度での/移行は
2	しんせいあらわる	新星	現る			ATOK-00029	37	2026/05/12	新星/現る
2	しんさつはっこう	新札	発行			ATOK-01723	5	2023/06/06	新札/発行
2	せがきくよう	施餓鬼	供養			ATOK-00181	34	2026/02/02	施餓鬼/供養
2	きちのいでんし	既知の	遺伝子			ATOK-01332	11	2023/12/07	既知の/遺伝子
2	ひをまたいで	日を	またいで			ATOK-01431	10	2023/11/07	日を/またいで
2	にっきんたい	日勤	帯			ATOK-01552	8	2023/09/05	日勤/帯
2	ひよりみきん	日和見	菌			ATOK-00698	24	2025/03/06	日和見/菌/
2	にちじょうのしようでは	日常の	使用では			ATOK-00809	21	2024/11/07	日常の/使用では
2	ひがわりごぜん	日替わり	御膳			ATOK-01614	7	2023/08/03	日替わり/御膳
2	にほんごへいき	日本語	併記			ATOK-00089	36	2026/04/09	日本語/併記
2	にほんごしょうろんぶん	日本語	小論文			ATOK-01867	3	2023/04/06	日本語/小論文
2	にちじぎょうむ	日次	業務			ATOK-00579	26	2025/05/08	日次/業務
2	むねをしめす	旨を	示す			ATOK-00495	28	2025/07/08	旨を/示す
2	はやくおくれ	早く	送れ			ATOK-00933	19	2024/09/05	早く/送れ
2	そうちょうらん	早朝	ラン			ATOK-01293	12	2024/02/01	早朝/ラン
2	そうちょうたいのきんむ	早朝帯の	勤務			ATOK-00378	30	2025/09/04	早朝帯の/勤務
2	しゅんがおわった	旬が	終わった			ATOK-01465	9	2023/10/10	旬が/終わった
2	こんぶづけ	昆布	漬け			ATOK-00167	34	2026/02/02	昆布/漬け
2	あすとどくそう。	明日	届くそう。			ATOK-01566	7	2023/08/03	明日/届くそう。
2	めいさいでーた	明細	データ			ATOK-01495	9	2023/10/10	明細/データ
2	ばえるすいーつ	映える	スイーツ			ATOK-00584	26	2025/05/08	映える/スイーツ
2	はるちかし	春	近し			ATOK-01871	3	2023/04/06	春/近し
2	かすがだいみょうじん	春日	大明神			ATOK-01099	15	2024/05/09	春日/大明神
